Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
28.64384218,77.20275891,New Gupta dhaba,28.646063,77.203224,Indian Restaurant
28.64384218,77.20275891,Pick Fresh Fish,28.64585446,77.20082199,Fish & Chips Shop
28.64384218,77.20275891,Chicago Pizza,28.64080055,77.2051229,Pizza Place
28.64374226,77.20889358,Sita Ram Diwan Chand Chole Bhature,28.64232377,77.21041655,Food
28.64374226,77.20889358,쉼터,28.64149453,77.21315161,Korean Restaurant
28.64374226,77.20889358,Malahotra Restaurant,28.64105184,77.2103332,Indian Restaurant
28.64374226,77.20889358,Domino's Pizza,28.646,77.211,Pizza Place
28.64374226,77.20889358,Metropolis Hotel / Tourist Home,28.64070259,77.21065447,Breakfast Spot
28.64374226,77.20889358,Appetite German bakery,28.64085725,77.2117585,Snack Place
28.64374226,77.20889358,Café Festa,28.64101654,77.21030161,Indian Restaurant
28.64374226,77.20889358,Sam's Cafe,28.64110245,77.21266028,Café
28.64374226,77.20889358,Brown Bread Bakery,28.64088349,77.212287,Bakery
28.64374226,77.20889358,"Subway, Paharganj",28.64078003,77.21079358,Sandwich Place
28.64374226,77.20889358,The Shim Tur,28.64241209,77.21330319,Korean Restaurant
28.64374226,77.20889358,Chicago Pizza,28.64080055,77.2051229,Pizza Place
28.64364205,77.21502822,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
28.64364205,77.21502822,쉼터,28.64149453,77.21315161,Korean Restaurant
28.64364205,77.21502822,McDonald's,28.64493402,77.21398813,Fast Food Restaurant
28.64364205,77.21502822,Sita Ram Diwan Chand Chole Bhature,28.64232377,77.21041655,Food
28.64364205,77.21502822,Tadka,28.64050112,77.21320775,Indian Restaurant
28.64364205,77.21502822,The Indian Grill Restaurant,28.64614083,77.21513344,Restaurant
28.64364205,77.21502822,Krishna rooftop cafe,28.64107986,77.21366067,Indian Chinese Restaurant
28.64364205,77.21502822,The exotic roof top Restaurant,28.64103917,77.21363413,Indian Restaurant
28.64364205,77.21502822,Appetite German bakery,28.64085725,77.2117585,Snack Place
28.64364205,77.21502822,Domino's Pizza,28.646,77.211,Pizza Place
28.64364205,77.21502822,Sam's Cafe,28.64110245,77.21266028,Café
28.64364205,77.21502822,Brown Bread Bakery,28.64088349,77.212287,Bakery
28.64364205,77.21502822,Café Nirvana,28.64133352,77.21468332,Café
28.64364205,77.21502822,KFC,28.64180455,77.21909138,Fast Food Restaurant
28.64364205,77.21502822,Olive Bar & Kitchen,28.64493656,77.21460009,Italian Restaurant
28.64364205,77.21502822,The Shim Tur,28.64241209,77.21330319,Korean Restaurant
28.64364205,77.21502822,Kwality Hotel,28.64574136,77.21537485,Indian Restaurant
28.64364205,77.21502822,Everest Kitchen,28.64152731,77.2146843,Food
28.64364205,77.21502822,Al-Sameer Restaurant,28.64580428,77.21470676,Indian Restaurant
28.64364205,77.21502822,Voyage cafe,28.64576976,77.21588012,Café
28.64364205,77.21502822,Vagabond,28.64584866,77.21587451,Restaurant
28.64364205,77.21502822,Club India,28.64094364,77.21361675,Falafel Restaurant
28.64364205,77.21502822,Karen Cafe,28.64606245,77.2146057,Restaurant
28.64364205,77.21502822,Satyam Rooftop Restaurant,28.641198,77.21369,Restaurant
28.64364205,77.21502822,New Mount Everest Restaurant,28.64116791,77.21346039,Breakfast Spot
28.64364205,77.21502822,Everest Rooftop,28.64114724,77.21344355,Café
28.64364205,77.21502822,Amici Cafe,28.6455152,77.21780956,Pizza Place
28.64364205,77.21502822,Khan Market,28.64221957,77.21831103,Chinese Restaurant
28.64364205,77.21502822,madan cafe,28.640862,77.21141678,Asian Restaurant
28.64354157,77.22116283,KFC,28.64498202,77.2235039,Fast Food Restaurant
28.64354157,77.22116283,KFC,28.64180455,77.21909138,Fast Food Restaurant
28.64354157,77.22116283,Khan Market,28.64221957,77.21831103,Chinese Restaurant
28.64354157,77.22116283,Amici Cafe,28.6455152,77.21780956,Pizza Place
28.64344082,77.22729741,KFC,28.64498202,77.2235039,Fast Food Restaurant
28.64344082,77.22729741,Comesum - The Food Junction,28.64284589,77.22303796,Food Court
28.64344082,77.22729741,Noor biryani,28.64398842,77.23201411,Indian Restaurant
28.64333978,77.23343195,Bhaja Govindam,28.641258,77.23601078,Indian Restaurant
28.64333978,77.23343195,Babu Bhai Kebab Wale,28.647114,77.233961,Indian Restaurant
28.64323847,77.23956647,Changezi Chicken,28.64375143,77.24048582,Indian Restaurant
28.64323847,77.23956647,Moti Mahal,28.64652253,77.24014483,Indian Restaurant
28.64323847,77.23956647,Bhaja Govindam,28.641258,77.23601078,Indian Restaurant
28.64323847,77.23956647,Domino's Pizza,28.643,77.241,Pizza Place
28.64323847,77.23956647,Zaika,28.643592,77.240437,Restaurant
28.64323847,77.23956647,Chor Bizzaré,28.64105272,77.23899696,Indian Restaurant
28.64323847,77.23956647,Chor Bazaar,28.64095752,77.23795068,Asian Restaurant
28.64323847,77.23956647,Prince Paan,28.64654644,77.24017009,Restaurant
28.64313688,77.24570095,Lottan Chole Kulche,28.64231529,77.24301584,Vegetarian / Vegan Restaurant
28.64313688,77.24570095,MGM Towers,28.64648684,77.2429541,North Indian Restaurant
28.64303501,77.2518354,Kane,28.6407281,77.2491365,Asian Restaurant
28.64293287,77.25796982,Sardarji Malai Chaap Wale,28.64298271,77.26196897,Indian Restaurant
28.64283045,77.26410421,Sardarji Malai Chaap Wale,28.64298271,77.26196897,Indian Restaurant
28.64272775,77.27023857,Mexicana,28.64350095,77.27048763,Mexican Restaurant
28.64262477,77.27637289,McDonald's,28.64005585,77.27802371,Fast Food Restaurant
28.64262477,77.27637289,Hotel,28.64155374,77.27551547,Chinese Restaurant
28.64262477,77.27637289,Triveni Restaurant,28.645145,77.277338,Fast Food Restaurant
28.64262477,77.27637289,Danish Kebab,28.644354,77.280926,Kebab Restaurant
28.64252151,77.28250718,Chawla confectioners,28.63949755,77.28055433,Bakery
28.64252151,77.28250718,The Tandoori Village,28.63820182,77.28279874,Indian Restaurant
28.64252151,77.28250718,Golden Dragon,28.63820182,77.28300073,Chinese Restaurant
28.64877763,77.18751938,Suruchi Restaurant,28.64716846,77.18869324,Indian Restaurant
28.64877763,77.18751938,McDonald's,28.64810249,77.19053921,Fast Food Restaurant
28.64877763,77.18751938,Punjab Sweet Corner,28.64658698,77.18942718,Indian Restaurant
28.64877763,77.18751938,McDonald's,28.64817253,77.19061493,Fast Food Restaurant
28.64877763,77.18751938,KFC,28.64803257,77.1910854,Fast Food Restaurant
28.64877763,77.18751938,Pizza Hut Karol Bagh,28.64782324,77.19128755,Pizza Place
28.64877763,77.18751938,Aroma Spice,28.6469002,77.18900209,Restaurant
28.64877763,77.18751938,Glenze Cafe & Bakers,28.64716179,77.18847986,Café
28.64877763,77.18751938,Anjlika pastry shop,28.64786241,77.19038649,Bakery
28.64877763,77.18751938,JUST*COFFEE,28.64528162,77.18910638,Café
28.64877763,77.18751938,Crossroad Restaurant,28.64486102,77.18990617,Indian Restaurant
28.64867838,77.19365441,Ganesh restaurant,28.64837941,77.19282614,BBQ Joint
28.64867838,77.19365441,McDonald's,28.64810249,77.19053921,Fast Food Restaurant
28.64867838,77.19365441,KFC,28.64803257,77.1910854,Fast Food Restaurant
28.64867838,77.19365441,McDonald's,28.64817253,77.19061493,Fast Food Restaurant
28.64867838,77.19365441,Pizza Hut Karol Bagh,28.64782324,77.19128755,Pizza Place
28.64867838,77.19365441,Punjab Sweet Corner,28.64658698,77.18942718,Indian Restaurant
28.64867838,77.19365441,Angan,28.64803171,77.19285064,Indian Restaurant
28.64867838,77.19365441,Aroma Spice,28.6469002,77.18900209,Restaurant
28.64867838,77.19365441,Anjlika pastry shop,28.64786241,77.19038649,Bakery
28.64867838,77.19365441,PIND BALLUCHI,28.65115283,77.19776746,Indian Restaurant
28.64857885,77.1997894,Oberoi's,28.64951764,77.19997976,Indian Restaurant
28.64857885,77.1997894,Three Tuns,28.647792,77.197807,Diner
28.64857885,77.1997894,PIND BALLUCHI,28.65115283,77.19776746,Indian Restaurant
28.64857885,77.1997894,Adyar Ananda Bhavan,28.64648227,77.19564496,Indian Restaurant
28.64847904,77.20592436,New Gupta dhaba,28.646063,77.203224,Indian Restaurant
28.64847904,77.20592436,Balbir golgappe and chat bhandaar,28.645903,77.202643,Fast Food Restaurant
28.64847904,77.20592436,Paankhuri,28.64621902,77.20983803,Comfort Food Restaurant
28.64837896,77.21205929,The Indian Grill Restaurant,28.64614083,77.21513344,Restaurant
28.64837896,77.21205929,Domino's Pizza,28.646,77.211,Pizza Place
28.64837896,77.21205929,McDonald's,28.64493402,77.21398813,Fast Food Restaurant
28.64837896,77.21205929,Karen Cafe,28.64606245,77.2146057,Restaurant
28.64837896,77.21205929,Al-Sameer Restaurant,28.64580428,77.21470676,Indian Restaurant
28.64837896,77.21205929,Kwality Hotel,28.64574136,77.21537485,Indian Restaurant
28.64837896,77.21205929,Olive Bar & Kitchen,28.64493656,77.21460009,Italian Restaurant
28.64837896,77.21205929,Vagabond,28.64584866,77.21587451,Restaurant
28.64837896,77.21205929,Voyage cafe,28.64576976,77.21588012,Café
28.6482786,77.21819418,The Indian Grill Restaurant,28.64614083,77.21513344,Restaurant
28.6482786,77.21819418,Amici Cafe,28.6455152,77.21780956,Pizza Place
28.6482786,77.21819418,Vagabond,28.64584866,77.21587451,Restaurant
28.6482786,77.21819418,Voyage cafe,28.64576976,77.21588012,Café
28.6482786,77.21819418,Kwality Hotel,28.64574136,77.21537485,Indian Restaurant
28.6482786,77.21819418,Karen Cafe,28.64606245,77.2146057,Restaurant
28.6482786,77.21819418,Al-Sameer Restaurant,28.64580428,77.21470676,Indian Restaurant
28.64817796,77.22432905,KFC,28.64498202,77.2235039,Fast Food Restaurant
28.64817796,77.22432905,dhaba,28.6469,77.2256,Snack Place
28.64817796,77.22432905,coffee house,28.64699944,77.22559783,Café
28.64817796,77.22432905,"arora sweets, Ajmeri Gate",28.6493017,77.22654654,Snack Place
28.64817796,77.22432905,Shakahari,28.64935047,77.22671495,North Indian Restaurant
28.64817796,77.22432905,ashok chat,28.64935062,77.22700124,Fast Food Restaurant
28.64817796,77.22432905,Heralal Chat corner,28.649891,77.228808,Fast Food Restaurant
28.64807704,77.23046388,Karim's | करीम | کریم (Karim's),28.64949759,77.23369085,Indian Restaurant
28.64807704,77.23046388,Aslam Chicken Corner,28.64828333,77.2336476,Indian Restaurant
28.64807704,77.23046388,Shyam Sweets,28.65053028,77.23030275,Snack Place
28.64807704,77.23046388,Al Jawahar | अल जवाहर | امام جواہر,28.64960885,77.23355531,Indian Restaurant
28.64807704,77.23046388,ashok chat,28.64935062,77.22700124,Fast Food Restaurant
28.64797585,77.23659869,Karim's | करीम | کریم (Karim's),28.64949759,77.23369085,Indian Restaurant
28.64797585,77.23659869,Moti Mahal,28.64652253,77.24014483,Indian Restaurant
28.64797585,77.23659869,Aslam Chicken Corner,28.64828333,77.2336476,Indian Restaurant
28.64797585,77.23659869,Al Jawahar | अल जवाहर | امام جواہر,28.64960885,77.23355531,Indian Restaurant
28.64797585,77.23659869,Prince Paan,28.64654644,77.24017009,Restaurant
28.64787438,77.24273346,Moti Mahal,28.64652253,77.24014483,Indian Restaurant
28.64787438,77.24273346,Cafe Coffee Day,28.64469803,77.24038338,Café
28.64787438,77.24273346,Jahangeer Foods,28.64810559,77.24057422,Fried Chicken Joint
28.64787438,77.24273346,Prince Paan,28.64654644,77.24017009,Restaurant
28.64777263,77.2488682,อาหารตามสั่ง,28.650206,77.24695,Diner
28.64746572,77.26727222,Chinese Inn,28.64947302,77.26730583,Chinese Restaurant
28.64736286,77.27340683,Triveni Restaurant,28.645145,77.277338,Fast Food Restaurant
28.65341487,77.19068435,"Wah Ji Wah,",28.65392946,77.18988933,Fast Food Restaurant
28.65341487,77.19068435,Om corner,28.65409021,77.18995671,Snack Place
28.65341487,77.19068435,Standard Sweets,28.65095196,77.19238253,Snack Place
28.65341487,77.19068435,Pind Baluchi,28.65278723,77.19475777,BBQ Joint
28.65331546,77.19681963,Changhezi,28.6553455,77.200465,Indian Restaurant
28.65331546,77.19681963,PIND BALLUCHI,28.65115283,77.19776746,Indian Restaurant
28.65331546,77.19681963,Oberoi Biryani,28.65001846,77.19424679,Indian Restaurant
28.65331546,77.19681963,The Spot ,28.65321082,77.191967,Asian Restaurant
28.65321577,77.20295488,Changhezi,28.6553455,77.200465,Indian Restaurant
28.65321577,77.20295488,Prem dhaba,28.65503065,77.20064231,Asian Restaurant
28.65321577,77.20295488,Pancham Chole Kulche,28.6570239,77.20371,Snack Place
28.65311581,77.20909009,Ashok & Ashok Meat Dhaba,28.65617797,77.21057462,Dhaba
28.65301557,77.21522528,Nand Di Hatti,28.65668967,77.21536923,Breakfast Spot
28.65291505,77.22136043,Chainaram,28.65661806,77.22347583,Snack Place
28.65291505,77.22136043,Chaina Ram,28.65667872,77.22340847,Indian Restaurant
28.65291505,77.22136043,"Giani""s Chole Bhature & Lassi",28.65683443,77.22329619,Fast Food Restaurant
28.65281425,77.22749555,Shyam Sweets,28.65053028,77.23030275,Snack Place
28.65281425,77.22749555,Parawthe Wale,28.65603319,77.23050002,Indian Restaurant
28.65281425,77.22749555,Babu Ram Paranthe Wale,28.65582013,77.23044813,Indian Restaurant
28.65281425,77.22749555,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.65610898,77.2304648,Indian Restaurant
28.65281425,77.22749555,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.65602719,77.23043754,Indian Restaurant
28.65281425,77.22749555,ashok chat,28.64935062,77.22700124,Fast Food Restaurant
28.65281425,77.22749555,Natraj | नटराज,28.65635734,77.23058724,Snack Place
28.65281425,77.22749555,Ganga Bhojnayala,28.65619287,77.23044235,Indian Restaurant
28.65281425,77.22749555,Bikanerwala,28.65667359,77.22512066,Vegetarian / Vegan Restaurant
28.65271318,77.23363065,Karim's | करीम | کریم (Karim's),28.64949759,77.23369085,Indian Restaurant
28.65271318,77.23363065,Al Jawahar | अल जवाहर | امام جواہر,28.64960885,77.23355531,Indian Restaurant
28.65271318,77.23363065,Shyam Sweets,28.65053028,77.23030275,Snack Place
28.65271318,77.23363065,Aslam Chicken Corner,28.64828333,77.2336476,Indian Restaurant
28.65271318,77.23363065,Parawthe Wale,28.65603319,77.23050002,Indian Restaurant
28.65271318,77.23363065,Babu Ram Paranthe Wale,28.65582013,77.23044813,Indian Restaurant
28.65271318,77.23363065,Haldiram's,28.65628894,77.23170543,Snack Place
28.65271318,77.23363065,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.65610898,77.2304648,Indian Restaurant
28.65271318,77.23363065,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.65602719,77.23043754,Indian Restaurant
28.65271318,77.23363065,McDonald's,28.65616188,77.23420838,Fast Food Restaurant
28.65271318,77.23363065,Old Famous Jalebi Waala,28.65601158,77.23360443,Indian Restaurant
28.65271318,77.23363065,Wah Ji Wah,28.65629886,77.23308065,Vegetarian / Vegan Restaurant
28.65271318,77.23363065,Ganga Bhojnayala,28.65619287,77.23044235,Indian Restaurant
28.65261183,77.2397657,Fish Point,28.65082,77.23699,BBQ Joint
28.65261183,77.2397657,Fry Center,28.64850335,77.24019815,Fried Chicken Joint
28.65261183,77.2397657,Vineet's Restaurant,28.6544416,77.23521931,Indian Restaurant
28.6525102,77.24590073,อาหารตามสั่ง,28.650206,77.24695,Diner
28.65220364,77.26430562,Chinese Inn,28.64947302,77.26730583,Chinese Restaurant
28.65210091,77.27044052,Chinese Inn,28.64947302,77.26730583,Chinese Restaurant
28.65210091,77.27044052,Kebab Thelaz,28.655406,77.268013,Indian Restaurant
28.65805202,77.1938496,Domino's Pizza,28.658,77.194,Pizza Place
28.65805202,77.1938496,Subway,28.65737529,77.19489254,Sandwich Place
28.65805202,77.1938496,Sindhi tikki corner,28.65511873,77.19097137,Snack Place
28.65805202,77.1938496,Chopsuey,28.65766217,77.18887855,Chinese Restaurant
28.65795245,77.19998514,Changhezi,28.6553455,77.200465,Indian Restaurant
28.65795245,77.19998514,Prem dhaba,28.65503065,77.20064231,Asian Restaurant
28.65795245,77.19998514,Pancham Chole Kulche,28.6570239,77.20371,Snack Place
28.65785261,77.20612064,Pancham Chole Kulche,28.6570239,77.20371,Snack Place
28.65785261,77.20612064,Al Naseem Food,28.660903,77.206671,Afghan Restaurant
28.65785261,77.20612064,Kamal Sweets,28.659733,77.209043,Indian Restaurant
28.65785261,77.20612064,Anmol Chicken Corner,28.6614013,77.20702626,Afghan Restaurant
28.65785261,77.20612064,Ashok & Ashok Meat Dhaba,28.65617797,77.21057462,Dhaba
28.65775248,77.21225612,Hotel Tourist Deluxe,28.6580695,77.21451587,Indian Restaurant
28.65775248,77.21225612,Ashok & Ashok Meat Dhaba,28.65617797,77.21057462,Dhaba
28.65775248,77.21225612,Nand Di Hatti,28.65668967,77.21536923,Breakfast Spot
28.65775248,77.21225612,Choley Kulchey Wala,28.66110148,77.21220279,Food Truck
28.65775248,77.21225612,Kamal Sweets,28.659733,77.209043,Indian Restaurant
28.65765208,77.21839156,Kake Di Hatti | काके दी हट्टी,28.65804958,77.22337706,Indian Restaurant
28.65765208,77.21839156,Nand Di Hatti,28.65668967,77.21536923,Breakfast Spot
28.65765208,77.21839156,Hotel Tourist Deluxe,28.6580695,77.21451587,Indian Restaurant
28.65765208,77.21839156,"Giani""s Chole Bhature & Lassi",28.65683443,77.22329619,Fast Food Restaurant
28.65755141,77.22452697,Kake Di Hatti | काके दी हट्टी,28.65804958,77.22337706,Indian Restaurant
28.65755141,77.22452697,Amritsari Lassi Wala,28.65732523,77.22413826,Snack Place
28.65755141,77.22452697,McDonald's,28.66128896,77.22716404,Fast Food Restaurant
28.65755141,77.22452697,Chainaram,28.65661806,77.22347583,Snack Place
28.65755141,77.22452697,Bikanerwala,28.65667359,77.22512066,Vegetarian / Vegan Restaurant
28.65755141,77.22452697,Comesum,28.6606685,77.22781023,Restaurant
28.65745045,77.23066235,Parawthe Wale,28.65603319,77.23050002,Indian Restaurant
28.65745045,77.23066235,Babu Ram Paranthe Wale,28.65582013,77.23044813,Indian Restaurant
28.65745045,77.23066235,Haldiram's,28.65628894,77.23170543,Snack Place
28.65745045,77.23066235,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.65610898,77.2304648,Indian Restaurant
28.65745045,77.23066235,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.65602719,77.23043754,Indian Restaurant
28.65745045,77.23066235,Natraj | नटराज,28.65635734,77.23058724,Snack Place
28.65745045,77.23066235,Ganga Bhojnayala,28.65619287,77.23044235,Indian Restaurant
28.65745045,77.23066235,McDonald's,28.65616188,77.23420838,Fast Food Restaurant
28.65745045,77.23066235,Wah Ji Wah,28.65629886,77.23308065,Vegetarian / Vegan Restaurant
28.65745045,77.23066235,Old Famous Jalebi Waala,28.65601158,77.23360443,Indian Restaurant
28.65745045,77.23066235,Comesum,28.6606685,77.22781023,Restaurant
28.65734922,77.2367977,McDonald's,28.65616188,77.23420838,Fast Food Restaurant
28.65734922,77.2367977,Old Famous Jalebi Waala,28.65601158,77.23360443,Indian Restaurant
28.65734922,77.2367977,Wah Ji Wah,28.65629886,77.23308065,Vegetarian / Vegan Restaurant
28.65694151,77.26133877,Tandoori Night,28.6591786,77.2640517,Indian Restaurant
28.65694151,77.26133877,Healthy Treat,28.65941321,77.26405099,Sandwich Place
28.65683889,77.26747396,Tandoori Night,28.6591786,77.2640517,Indian Restaurant
28.65683889,77.26747396,Healthy Treat,28.65941321,77.26405099,Sandwich Place
28.66258935,77.20315094,Al Naseem Food,28.660903,77.206671,Afghan Restaurant
28.66258935,77.20315094,Anmol Chicken Corner,28.6614013,77.20702626,Afghan Restaurant
28.66248935,77.2092867,Anmol Chicken Corner,28.6614013,77.20702626,Afghan Restaurant
28.66248935,77.2092867,Al Naseem Food,28.660903,77.206671,Afghan Restaurant
28.66248935,77.2092867,Choley Kulchey Wala,28.66110148,77.21220279,Food Truck
28.66248935,77.2092867,Aaoji Khaoji,28.66538811,77.20955841,Indian Restaurant
28.66248935,77.2092867,"Canteen,Delhi University",28.66696709,77.20880045,Fast Food Restaurant
28.66238907,77.21542243,Pizza Hut,28.66670546,77.2141341,Pizza Place
28.66238907,77.21542243,Choley Kulchey Wala,28.66110148,77.21220279,Food Truck
28.66238907,77.21542243,Mahalxmi Sweets,28.65863595,77.21692996,Indian Restaurant
28.66228851,77.22155813,Haldiram | हल्दीराम,28.66191347,77.22079802,Multicuisine Indian Restaurant
28.66218767,77.22769379,McDonald's,28.66116631,77.22759629,Fast Food Restaurant
28.66218767,77.22769379,McDonald's,28.66128896,77.22716404,Fast Food Restaurant
28.66218767,77.22769379,Bittu Tikki Wala,28.66154,77.229294,Indian Restaurant
28.66218767,77.22769379,Comesum,28.6606685,77.22781023,Restaurant
28.66218767,77.22769379,Shyam Dhaba,28.660032,77.230774,Restaurant
28.66208656,77.23382943,Bittu Tikki Wala,28.66154,77.229294,Indian Restaurant
28.667126,77.21245304,Pizza Hut,28.66670546,77.2141341,Pizza Place
28.667126,77.21245304,Nazeer Foods,28.667545,77.21562,Comfort Food Restaurant
28.667126,77.21245304,Aaoji Khaoji,28.66538811,77.20955841,Indian Restaurant
28.667126,77.21245304,"Canteen,Delhi University",28.66696709,77.20880045,Fast Food Restaurant
28.66702556,77.21858903,Pizza Hut,28.66670546,77.2141341,Pizza Place
28.66702556,77.21858903,Nazeer Foods,28.667545,77.21562,Comfort Food Restaurant
28.66702556,77.21858903,Pork Corner,28.66453743,77.21707916,BBQ Joint
28.66702556,77.21858903,Illusion Bar - Clarks Inn,28.66928703,77.22128034,Restaurant
28.66692484,77.22472498,Domino's Pizza,28.668,77.228,Pizza Place
28.66692484,77.22472498,Comesum,28.66791484,77.22791626,Fast Food Restaurant
28.66692484,77.22472498,Nirula's Express (Kashmiri Gate Metro Station),28.66792201,77.22910634,Fast Food Restaurant
28.66692484,77.22472498,McDonald's,28.66798793,77.22909511,Fast Food Restaurant
28.66682385,77.23086091,Domino's Pizza,28.668,77.228,Pizza Place
28.66682385,77.23086091,Nirula's Express (Kashmiri Gate Metro Station),28.66792201,77.22910634,Fast Food Restaurant
28.66682385,77.23086091,Comesum,28.66791484,77.22791626,Fast Food Restaurant
28.66682385,77.23086091,McDonald's,28.66798793,77.22909511,Fast Food Restaurant
28.66672258,77.2369968,The Rolling Joint,28.66668852,77.2412141,Fast Food Restaurant
28.66662103,77.24313266,The Rolling Joint,28.66668852,77.2412141,Fast Food Restaurant
