,Unnamed: 0,Neighborhood_Latitude,Neighborhood_Longitude,indian_Venue,indian_Venue_Latitude,indian_Venue_Longitude,Distance,Venue_Category,neigh_lat_lon
672,672,28.643941829536377,77.19662420641936,Southern Hotel New Delhi,28.64626115063797,77.19517890771577,294,Hotel,28.643941829536377-77.19662420641936
673,673,28.643941829536377,77.19662420641936,Metro Heights,28.64619493283022,77.19339327966934,403,Hotel,28.643941829536377-77.19662420641936
674,674,28.64384218179527,77.20275890937,New Gupta Restaurant,28.642936,77.203106,106,Indian Restaurant,28.64384218179527-77.20275890937
675,675,28.64384218179527,77.20275890937,New Gupta dhaba,28.646063,77.203224,251,Indian Restaurant,28.64384218179527-77.20275890937
676,676,28.64374225660064,77.20889358114876,Malahotra Restaurant,28.64105183821197,77.21033320184107,330,Indian Restaurant,28.64374225660064-77.20889358114876
677,677,28.64374225660064,77.20889358114876,Café Festa,28.64101653509604,77.21030160576831,333,Indian Restaurant,28.64374225660064-77.20889358114876
678,678,28.64374225660064,77.20889358114876,Metropolis Restaurant,28.640752509715924,77.21054093526213,369,Indian Restaurant,28.64374225660064-77.20889358114876
679,679,28.643642053957716,77.21502822166904,Tadka,28.64050111604468,77.21320775083299,392,Indian Restaurant,28.643642053957716-77.21502822166904
680,680,28.643642053957716,77.21502822166904,The exotic roof top Restaurant,28.641039172929677,77.2136341282525,320,Indian Restaurant,28.643642053957716-77.21502822166904
681,681,28.643642053957716,77.21502822166904,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,278,Restaurant,28.643642053957716-77.21502822166904
682,682,28.643642053957716,77.21502822166904,Kwality Hotel,28.64574135733813,77.21537484509369,236,Indian Restaurant,28.643642053957716-77.21502822166904
683,683,28.643642053957716,77.21502822166904,Al-Sameer Restaurant,28.645804284861462,77.21470675550181,242,Indian Restaurant,28.643642053957716-77.21502822166904
684,684,28.643642053957716,77.21502822166904,Club India,28.640943635626297,77.21361674693902,330,Indian Restaurant,28.643642053957716-77.21502822166904
685,685,28.643642053957716,77.21502822166904,Café Nirvana,28.64133352256933,77.21468332222602,259,Café,28.643642053957716-77.21502822166904
686,686,28.643642053957716,77.21502822166904,Everest Rooftop,28.64114724299636,77.2134435505796,317,Café,28.643642053957716-77.21502822166904
687,687,28.643642053957716,77.21502822166904,Krishna rooftop cafe,28.641079863493733,77.21366067491157,314,Indian Chinese Restaurant,28.643642053957716-77.21502822166904
688,688,28.64354157387166,77.22116283084432,The Host,28.64527898368657,77.2191138314359,278,Indian Restaurant,28.64354157387166-77.22116283084432
689,689,28.64354157387166,77.22116283084432,Chache Da Hotel,28.64268081822656,77.21841207875096,285,Indian Restaurant,28.64354157387166-77.22116283084432
690,690,28.64354157387166,77.22116283084432,Flavours,28.64577,77.21708,469,Indian Chinese Restaurant,28.64354157387166-77.22116283084432
691,691,28.64344081634772,77.22729740858806,Kamal Restaurant,28.643332115641723,77.22495786591341,228,Indian Restaurant,28.64344081634772-77.22729740858806
692,692,28.64344081634772,77.22729740858806,Rakesh Gupta,28.64682452008764,77.22910633736561,416,Indian Restaurant,28.64344081634772-77.22729740858806
693,693,28.64344081634772,77.22729740858806,parantha point,28.646999444440123,77.22559782906924,429,Indian Restaurant,28.64344081634772-77.22729740858806
694,694,28.64344081634772,77.22729740858806,Noor biryani,28.643988418930338,77.23201411000984,464,Indian Restaurant,28.64344081634772-77.22729740858806
695,695,28.64333978139113,77.2334319548137,Bhaja Govindam,28.641258001072156,77.23601077708814,342,Indian Restaurant,28.64333978139113-77.2334319548137
696,696,28.64333978139113,77.2334319548137,Pehelwaan Biryani wale,28.646579400966527,77.23440539057319,372,Indian Restaurant,28.64333978139113-77.2334319548137
697,697,28.64333978139113,77.2334319548137,shaberaati nahari,28.646799177273987,77.23459624186275,401,Indian Restaurant,28.64333978139113-77.2334319548137
698,698,28.64333978139113,77.2334319548137,Babu Bhai Kebab Wale,28.647114,77.233961,423,Indian Restaurant,28.64333978139113-77.2334319548137
699,699,28.643238469007137,77.2395664694347,Changezi Chicken,28.64375143292846,77.24048581691957,106,Indian Restaurant,28.643238469007137-77.2395664694347
700,700,28.643238469007137,77.2395664694347,Moti Mahal,28.646522533312478,77.24014482739257,369,Indian Restaurant,28.643238469007137-77.2395664694347
701,701,28.643238469007137,77.2395664694347,Bhaja Govindam,28.641258001072156,77.23601077708814,411,Indian Restaurant,28.643238469007137-77.2395664694347
702,702,28.643238469007137,77.2395664694347,Chor Bizzaré,28.64105272103856,77.23899696240005,249,Indian Restaurant,28.643238469007137-77.2395664694347
703,703,28.643238469007137,77.2395664694347,Chor Bazaar,28.640957518053163,77.23795068350265,298,Indian Restaurant,28.643238469007137-77.2395664694347
704,704,28.643136879200995,77.24570095236459,MGM Towers,28.646486842968173,77.24295410271348,459,North Indian Restaurant,28.643136879200995-77.24570095236459
705,705,28.64293286734344,77.25796982280477,Sardarji Malai Chaap Wale,28.64298270939568,77.26196897329235,390,Indian Restaurant,28.64293286734344-77.25796982280477
706,706,28.642830445302614,77.26410421014201,Sardarji Malai Chaap Wale,28.64298270939568,77.26196897329235,209,Indian Restaurant,28.642830445302614-77.26410421014201
707,707,28.642521514795888,77.28250717958416,The Tandoori Village,28.63820181727629,77.2827987365431,481,Indian Restaurant,28.642521514795888-77.28250717958416
708,708,28.64877762627009,77.18751938467894,Suruchi Restaurant,28.647168462765503,77.18869324334683,212,Indian Restaurant,28.64877762627009-77.18751938467894
709,709,28.64877762627009,77.18751938467894,Punjab Sweet Corner,28.64658697934928,77.18942718002204,306,Indian Restaurant,28.64877762627009-77.18751938467894
710,710,28.64877762627009,77.18751938467894,Saravana Bhavan,28.646649322992435,77.18775545992905,238,Indian Restaurant,28.64877762627009-77.18751938467894
711,711,28.64877762627009,77.18751938467894,R1 Lounge,28.64521389982856,77.18558549880981,439,Indian Restaurant,28.64877762627009-77.18751938467894
712,712,28.64877762627009,77.18751938467894,Crossroad Restaurant,28.644861024637997,77.18990617377794,494,Indian Restaurant,28.64877762627009-77.18751938467894
713,713,28.64877762627009,77.18751938467894,Shudh,28.64544949193452,77.19045481125104,468,Indian Restaurant,28.64877762627009-77.18751938467894
714,714,28.648678375515114,77.19365440655045,Punjab Sweet Corner,28.64658697934928,77.18942718002204,474,Indian Restaurant,28.648678375515114-77.19365440655045
715,715,28.648678375515114,77.19365440655045,Angan,28.64803171153648,77.19285064348014,106,Indian Restaurant,28.648678375515114-77.19365440655045
716,716,28.648678375515114,77.19365440655045,Roshan Di Kulfi | रोशन दी क़ुल्फ़ी,28.650427914139385,77.192390835694,230,Snack Place,28.648678375515114-77.19365440655045
717,717,28.648678375515114,77.19365440655045,PIND BALLUCHI,28.6511528279827,77.19776745909984,487,Indian Restaurant,28.648678375515114-77.19365440655045
718,718,28.648678375515114,77.19365440655045,Shudh,28.64544949193452,77.19045481125104,476,Indian Restaurant,28.648678375515114-77.19365440655045
719,719,28.648678375515114,77.19365440655045,Metro Heights,28.64619493283022,77.19339327966934,277,Hotel,28.648678375515114-77.19365440655045
720,720,28.64857884724522,77.199789397374,Oberoi's,28.649517640016164,77.19997975537966,106,Indian Restaurant,28.64857884724522-77.199789397374
721,721,28.64857884724522,77.199789397374,PIND BALLUCHI,28.6511528279827,77.19776745909984,348,Indian Restaurant,28.64857884724522-77.199789397374
722,722,28.64857884724522,77.199789397374,New Gupta dhaba,28.646063,77.203224,437,Indian Restaurant,28.64857884724522-77.199789397374
723,723,28.64857884724522,77.199789397374,Adyar Ananda Bhavan,28.646482273114767,77.19564496343975,467,Indian Restaurant,28.64857884724522-77.199789397374
724,724,28.64847904146556,77.20592435706305,New Gupta dhaba,28.646063,77.203224,376,Indian Restaurant,28.64847904146556-77.20592435706305
725,725,28.64847904146556,77.20592435706305,Dilli Sweet,28.64630614824329,77.20889028666194,377,Indian Sweet Shop,28.64847904146556-77.20592435706305
726,726,28.64837895818133,77.21205928553104,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,390,Restaurant,28.64837895818133-77.21205928553104
727,727,28.64837895818133,77.21205928553104,Darbar,28.64548401234971,77.21224208982295,322,Indian Restaurant,28.64837895818133-77.21205928553104
728,728,28.64837895818133,77.21205928553104,Al-Sameer Restaurant,28.645804284861462,77.21470675550181,386,Indian Restaurant,28.64837895818133-77.21205928553104
729,729,28.64837895818133,77.21205928553104,Kwality Hotel,28.64574135733813,77.21537484509369,437,Indian Restaurant,28.64837895818133-77.21205928553104
730,730,28.64827859739771,77.21819418269138,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,382,Restaurant,28.64827859739771-77.21819418269138
731,731,28.64827859739771,77.21819418269138,Gurdev Punjabi Restaurant,28.645714,77.216597,325,Indian Restaurant,28.64827859739771-77.21819418269138
732,732,28.64827859739771,77.21819418269138,The Host,28.64527898368657,77.2191138314359,345,Indian Restaurant,28.64827859739771-77.21819418269138
733,733,28.64827859739771,77.21819418269138,karims,28.64552176721624,77.2163910077394,353,Indian Restaurant,28.64827859739771-77.21819418269138
734,734,28.64827859739771,77.21819418269138,Kwality Hotel,28.64574135733813,77.21537484509369,394,Indian Restaurant,28.64827859739771-77.21819418269138
735,735,28.64827859739771,77.21819418269138,Al-Sameer Restaurant,28.645804284861462,77.21470675550181,438,Indian Restaurant,28.64827859739771-77.21819418269138
736,736,28.64827859739771,77.21819418269138,Spoons,28.64582030747098,77.21453271473627,450,Indian Restaurant,28.64827859739771-77.21819418269138
737,737,28.64827859739771,77.21819418269138,Flavours,28.64577,77.21708,299,Indian Chinese Restaurant,28.64827859739771-77.21819418269138
738,738,28.648177959119952,77.22432904845752,parantha point,28.646999444440123,77.22559782906924,180,Indian Restaurant,28.648177959119952-77.22432904845752
739,739,28.648177959119952,77.22432904845752,parantha point,28.6493459580567,77.22654092634559,252,Indian Restaurant,28.648177959119952-77.22432904845752
740,740,28.648177959119952,77.22432904845752,Bhagirath Doodh Bhandar,28.64858627319336,77.22714233398438,278,Indian Restaurant,28.648177959119952-77.22432904845752
741,741,28.648177959119952,77.22432904845752,Old Kheer Shop,28.6505209543672,77.22571010294952,293,Indian Restaurant,28.648177959119952-77.22432904845752
742,742,28.648177959119952,77.22432904845752,Rakesh Gupta,28.64682452008764,77.22910633736561,490,Indian Restaurant,28.648177959119952-77.22432904845752
743,743,28.648177959119952,77.22432904845752,Moinuddin Qureshi Beef Kebab,28.65252105125144,77.22337478425996,492,Indian Restaurant,28.648177959119952-77.22432904845752
744,744,28.648177959119952,77.22432904845752,Shakahari,28.649350470746004,77.22671494942456,267,North Indian Restaurant,28.648177959119952-77.22432904845752
745,745,28.648177959119952,77.22432904845752,Standard Sweets (Lyallpur Wale),28.649560614783088,77.22726508521286,325,Indian Sweet Shop,28.648177959119952-77.22432904845752
746,746,28.64807704335325,77.23046388274292,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,352,Indian Restaurant,28.64807704335325-77.23046388274292
747,747,28.64807704335325,77.23046388274292,Aslam Chicken Corner,28.648283325082534,77.23364759564103,311,Indian Restaurant,28.64807704335325-77.23046388274292
748,748,28.64807704335325,77.23046388274292,Al Jawahar | अल जवाहर | امام جواہر,28.64960884624965,77.23355530889293,346,Indian Restaurant,28.64807704335325-77.23046388274292
749,749,28.64807704335325,77.23046388274292,Jain Coffee House,28.650457,77.229576,278,Indian Restaurant,28.64807704335325-77.23046388274292
750,750,28.64807704335325,77.23046388274292,Chicken Plaza,28.64888,77.233676,326,Indian Restaurant,28.64807704335325-77.23046388274292
751,751,28.64807704335325,77.23046388274292,Kashmiri Restaurant,28.649925,77.233383,351,Indian Restaurant,28.64807704335325-77.23046388274292
752,752,28.64807704335325,77.23046388274292,Babu Bhai Kebab Wale,28.647114,77.233961,358,Indian Restaurant,28.64807704335325-77.23046388274292
753,753,28.64807704335325,77.23046388274292,Pehelwaan Biryani wale,28.646579400966527,77.23440539057319,419,Indian Restaurant,28.64807704335325-77.23046388274292
754,754,28.64807704335325,77.23046388274292,shaberaati nahari,28.646799177273987,77.23459624186275,428,Indian Restaurant,28.64807704335325-77.23046388274292
755,755,28.64807704335325,77.23046388274292,Lotan Ji,28.651275,77.231106,361,North Indian Restaurant,28.64807704335325-77.23046388274292
756,756,28.64807704335325,77.23046388274292,Rehmatullah Hotel,28.64903971384504,77.23354655594895,319,Mughlai Restaurant,28.64807704335325-77.23046388274292
757,757,28.64807704335325,77.23046388274292,Standard Sweets (Lyallpur Wale),28.649560614783088,77.22726508521286,353,Indian Sweet Shop,28.64807704335325-77.23046388274292
758,758,28.647975850102885,77.236598685461,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,330,Indian Restaurant,28.647975850102885-77.236598685461
759,759,28.647975850102885,77.236598685461,Moti Mahal,28.646522533312478,77.24014482739257,382,Indian Restaurant,28.647975850102885-77.236598685461
760,760,28.647975850102885,77.236598685461,Aslam Chicken Corner,28.648283325082534,77.23364759564103,290,Indian Restaurant,28.647975850102885-77.236598685461
761,761,28.647975850102885,77.236598685461,Al Jawahar | अल जवाहर | امام جواہر,28.64960884624965,77.23355530889293,348,Indian Restaurant,28.647975850102885-77.236598685461
762,762,28.647874379374084,77.24273345652526,Moti Mahal,28.646522533312478,77.24014482739257,294,Indian Restaurant,28.647874379374084-77.24273345652526
763,763,28.647874379374084,77.24273345652526,Tunda kabaabi,28.647873,77.2399,276,Indian Restaurant,28.647874379374084-77.24273345652526
764,764,28.647874379374084,77.24273345652526,MGM Towers,28.646486842968173,77.24295410271348,155,North Indian Restaurant,28.647874379374084-77.24273345652526
765,765,28.65341486779759,77.19068434985074,Om Baturawale,28.65407089920115,77.19029925042321,82,Indian Restaurant,28.65341486779759-77.19068434985074
766,766,28.65341486779759,77.19068434985074,Roshan Di Kulfi | रोशन दी क़ुल्फ़ी,28.650427914139385,77.192390835694,371,Snack Place,28.65341486779759-77.19068434985074
767,767,28.65341486779759,77.19068434985074,Om corner,28.65409021041357,77.18995671227675,103,Indian Restaurant,28.65341486779759-77.19068434985074
768,768,28.65341486779759,77.19068434985074,Khurana restaurant,28.64983080116513,77.19084394019254,399,Indian Restaurant,28.65341486779759-77.19068434985074
769,769,28.65341486779759,77.19068434985074,Florence Hotel,28.6522,77.191703,167,Hotel,28.65341486779759-77.19068434985074
770,770,28.653315459052177,77.19681962859634,Changhezi,28.65534550356458,77.20046500101152,421,Indian Restaurant,28.653315459052177-77.19681962859634
771,771,28.653315459052177,77.19681962859634,PIND BALLUCHI,28.6511528279827,77.19776745909984,257,Indian Restaurant,28.653315459052177-77.19681962859634
772,772,28.653315459052177,77.19681962859634,Oberoi Biryani,28.65001846446673,77.19424679077039,444,Indian Restaurant,28.653315459052177-77.19681962859634
773,773,28.65321577274076,77.20295487624486,Changhezi,28.65534550356458,77.20046500101152,339,Indian Restaurant,28.65321577274076-77.20295487624486
774,774,28.65321577274076,77.20295487624486,Prem dhaba,28.65503065442729,77.20064231323143,303,Asian Restaurant,28.65321577274076-77.20295487624486
775,775,28.65311580886851,77.2090900927097,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,370,Dhaba,28.65311580886851-77.2090900927097
776,776,28.652915048462308,77.22136043174206,ram prasad makhan lal,28.657325744628903,77.2208480834961,493,Indian Restaurant,28.652915048462308-77.22136043174206
777,777,28.652814251938786,77.22749555413642,Parawthe Wale,28.65603318700734,77.23050001546382,463,Indian Restaurant,28.652814251938786-77.22749555413642
778,778,28.652814251938786,77.22749555413642,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,441,Indian Restaurant,28.652814251938786-77.22749555413642
779,779,28.652814251938786,77.22749555413642,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,467,Indian Restaurant,28.652814251938786-77.22749555413642
780,780,28.652814251938786,77.22749555413642,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.65610898103225,77.2304648037729,467,Indian Restaurant,28.652814251938786-77.22749555413642
781,781,28.652814251938786,77.22749555413642,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,458,Indian Restaurant,28.652814251938786-77.22749555413642
782,782,28.652814251938786,77.22749555413642,Ganga Bhojnayala,28.6561928700265,77.2304423499098,473,Indian Restaurant,28.652814251938786-77.22749555413642
783,783,28.65271317787531,77.23363064500082,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,358,Indian Restaurant,28.65271317787531-77.23363064500082
784,784,28.65271317787531,77.23363064500082,Al Jawahar | अल जवाहर | امام جواہر,28.64960884624965,77.23355530889293,345,Indian Restaurant,28.65271317787531-77.23363064500082
785,785,28.65271317787531,77.23363064500082,Aslam Chicken Corner,28.648283325082534,77.23364759564103,493,Indian Restaurant,28.65271317787531-77.23363064500082
786,786,28.65271317787531,77.23363064500082,Parawthe Wale,28.65603318700734,77.23050001546382,479,Indian Restaurant,28.65271317787531-77.23363064500082
787,787,28.65271317787531,77.23363064500082,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,465,Indian Restaurant,28.65271317787531-77.23363064500082
788,788,28.65271317787531,77.23363064500082,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,486,Indian Restaurant,28.65271317787531-77.23363064500082
789,789,28.65271317787531,77.23363064500082,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.65610898103225,77.2304648037729,488,Indian Restaurant,28.65271317787531-77.23363064500082
790,790,28.65271317787531,77.23363064500082,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,483,Indian Restaurant,28.65271317787531-77.23363064500082
791,791,28.65271317787531,77.23363064500082,Old Famous Jalebi Waala,28.6560115814209,77.23360443115234,367,Indian Restaurant,28.65271317787531-77.23363064500082
792,792,28.65271317787531,77.23363064500082,Haldiram's,28.656288944079645,77.23170543090595,440,Snack Place,28.65271317787531-77.23363064500082
793,793,28.65271317787531,77.23363064500082,Ganga Bhojnayala,28.6561928700265,77.2304423499098,497,Indian Restaurant,28.65271317787531-77.23363064500082
794,794,28.652611826277106,77.23976570424868,Vineet's Restaurant,28.6544416013474,77.23521931304069,488,Indian Restaurant,28.652611826277106-77.23976570424868
795,795,28.65210090545033,77.27044052321021,Kebab Thelaz,28.655406,77.268013,437,Indian Restaurant,28.65210090545033-77.27044052321021
796,796,28.658052017177337,77.19384960295044,Punjab Sweets,28.659837902152347,77.19260153032535,233,Indian Restaurant,28.658052017177337-77.19384960295044
797,797,28.658052017177337,77.19384960295044,Rama dhaba,28.66043645746526,77.19230392104873,305,Indian Restaurant,28.658052017177337-77.19384960295044
798,798,28.658052017177337,77.19384960295044,Apna Dhaba,28.65599102880999,77.19165816250238,313,Indian Restaurant,28.658052017177337-77.19384960295044
799,799,28.658052017177337,77.19384960295044,Pishori & super,28.659641,77.189432,466,Indian Restaurant,28.658052017177337-77.19384960295044
800,800,28.658052017177337,77.19384960295044,Hunger Attack,28.655502,77.192276,322,Punjabi Restaurant,28.658052017177337-77.19384960295044
801,801,28.657952450387445,77.19998513860757,Changhezi,28.65534550356458,77.20046500101152,293,Indian Restaurant,28.657952450387445-77.19998513860757
802,802,28.657952450387445,77.19998513860757,Prem dhaba,28.65503065442729,77.20064231323143,331,Asian Restaurant,28.657952450387445-77.19998513860757
803,803,28.657852605980462,77.20612064311845,Kamal Sweets,28.659733,77.209043,353,Indian Restaurant,28.657852605980462-77.20612064311845
804,804,28.657852605980462,77.20612064311845,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,473,Dhaba,28.657852605980462-77.20612064311845
805,805,28.657752483961573,77.21225611639649,Hotel Tourist Deluxe,28.65806949542765,77.21451587206792,223,Indian Restaurant,28.657752483961573-77.21225611639649
806,806,28.657752483961573,77.21225611639649,Kamal Sweets,28.659733,77.209043,383,Indian Restaurant,28.657752483961573-77.21225611639649
807,807,28.657752483961573,77.21225611639649,Mahalxmi Sweets,28.65863594943541,77.21692996338794,467,Indian Restaurant,28.657752483961573-77.21225611639649
808,808,28.657752483961573,77.21225611639649,Ashok & Ashok Meat Dhaba,28.65617797422649,77.21057462172848,240,Dhaba,28.657752483961573-77.21225611639649
809,809,28.657652084336,77.21839155835508,Kake Di Hatti | काके दी हट्टी,28.65804958470165,77.2233770564683,489,Indian Restaurant,28.657652084336-77.21839155835508
810,810,28.657652084336,77.21839155835508,ram prasad makhan lal,28.657325744628903,77.2208480834961,242,Indian Restaurant,28.657652084336-77.21839155835508
811,811,28.657652084336,77.21839155835508,Hotel Tourist Deluxe,28.65806949542765,77.21451587206792,381,Indian Restaurant,28.657652084336-77.21839155835508
812,812,28.657551407108937,77.22452696890764,Kake Di Hatti | काके दी हट्टी,28.65804958470165,77.2233770564683,125,Indian Restaurant,28.657551407108937-77.22452696890764
813,813,28.657551407108937,77.22452696890764,Aanapurna,28.65851082464437,77.22353758441594,144,Indian Restaurant,28.657551407108937-77.22452696890764
814,814,28.657551407108937,77.22452696890764,Mahalaxmi mishtan,28.656639065361457,77.22457613185337,101,Indian Restaurant,28.657551407108937-77.22452696890764
815,815,28.657551407108937,77.22452696890764,Sandhi Sudha Oil,28.65730293570129,77.22740650177002,282,Indian Restaurant,28.657551407108937-77.22452696890764
816,816,28.657551407108937,77.22452696890764,ram prasad makhan lal,28.657325744628903,77.2208480834961,360,Indian Restaurant,28.657551407108937-77.22452696890764
817,817,28.657551407108937,77.22452696890764,Comesum,28.66066849781657,77.22781022853489,472,Restaurant,28.657551407108937-77.22452696890764
818,818,28.657450452285616,77.23066234796757,Parawthe Wale,28.65603318700734,77.23050001546382,158,Indian Restaurant,28.657450452285616-77.23066234796757
819,819,28.657450452285616,77.23066234796757,Babu Ram Paranthe Wale,28.655820126621173,77.23044812679291,182,Indian Restaurant,28.657450452285616-77.23066234796757
820,820,28.657450452285616,77.23066234796757,Parathe Wali Gali | पराँठे वाली गली,28.65609952896119,77.2304785201278,151,Indian Restaurant,28.657450452285616-77.23066234796757
821,821,28.657450452285616,77.23066234796757,Pt. Kanhaiya Lal Durga Prashad Dixit Parawthe Wala,28.65610898103225,77.2304648037729,150,Indian Restaurant,28.657450452285616-77.23066234796757
822,822,28.657450452285616,77.23066234796757,Pt. Gaya Prasad Shiv Charan Paranthewale | पंडित गया प्रसाद शिव चरण परांठे वाले,28.656027192178698,77.23043753835134,159,Indian Restaurant,28.657450452285616-77.23066234796757
823,823,28.657450452285616,77.23066234796757,Haldiram's,28.656288944079645,77.23170543090595,164,Snack Place,28.657450452285616-77.23066234796757
824,824,28.657450452285616,77.23066234796757,Ganga Bhojnayala,28.6561928700265,77.2304423499098,141,Indian Restaurant,28.657450452285616-77.23066234796757
825,825,28.657450452285616,77.23066234796757,Old Famous Jalebi Waala,28.6560115814209,77.23360443115234,329,Indian Restaurant,28.657450452285616-77.23066234796757
826,826,28.657450452285616,77.23066234796757,Comesum,28.66066849781657,77.22781022853489,453,Restaurant,28.657450452285616-77.23066234796757
827,827,28.657349219871307,77.23679769544829,Old Famous Jalebi Waala,28.6560115814209,77.23360443115234,345,Indian Restaurant,28.657349219871307-77.23679769544829
828,828,28.657349219871307,77.23679769544829,Vineet's Restaurant,28.6544416013474,77.23521931304069,358,Indian Restaurant,28.657349219871307-77.23679769544829
829,829,28.657349219871307,77.23679769544829,Hazari Lal Jain Khurchan Wale,28.6547966003418,77.23297119140625,469,Indian Sweet Shop,28.657349219871307-77.23679769544829
830,830,28.65694151440948,77.2613387678475,Tandoori Night,28.6591786,77.2640517,363,Indian Restaurant,28.65694151440948-77.2613387678475
831,831,28.65683889411937,77.26747395613351,Kebab Thelaz,28.655406,77.268013,167,Indian Restaurant,28.65683889411937-77.26747395613351
832,832,28.65683889411937,77.26747395613351,Tandoori Night,28.6591786,77.2640517,423,Indian Restaurant,28.65683889411937-77.26747395613351
833,833,28.662489346921795,77.2092866980814,Kamal Sweets,28.659733,77.209043,307,Indian Restaurant,28.662489346921795-77.2092866980814
834,834,28.662489346921795,77.2092866980814,Aaoji Khaoji,28.66538810967259,77.20955840910752,323,Indian Restaurant,28.662489346921795-77.2092866980814
835,835,28.66238906670223,77.21542242821003,Mahalxmi Sweets,28.65863594943541,77.21692996338794,442,Indian Restaurant,28.66238906670223-77.21542242821003
836,836,28.66238906670223,77.21542242821003,Hotel Tourist Deluxe,28.65806949542765,77.21451587206792,488,Indian Restaurant,28.66238906670223-77.21542242821003
837,837,28.662288508824908,77.22155812697,Md. Hussain Fried Chicken,28.658860256848516,77.22039381760102,398,Indian Restaurant,28.662288508824908-77.22155812697
838,838,28.662288508824908,77.22155812697,Aanapurna,28.65851082464437,77.22353758441594,462,Indian Restaurant,28.662288508824908-77.22155812697
839,839,28.662288508824908,77.22155812697,Silver Drink 1950,28.658241,77.223344,483,Indian Restaurant,28.662288508824908-77.22155812697
840,840,28.662288508824908,77.22155812697,Haldiram | हल्दीराम,28.66191347073178,77.2207980208779,85,Multicuisine Indian Restaurant,28.662288508824908-77.22155812697
841,841,28.662187673295044,77.22769379427471,Bittu Tikki Wala,28.66154,77.229294,172,Indian Restaurant,28.662187673295044-77.22769379427471
842,842,28.662187673295044,77.22769379427471,The Chowk (Bar and Indian Kitchen),28.6620081,77.2282366,56,Indian Restaurant,28.662187673295044-77.22769379427471
843,843,28.662187673295044,77.22769379427471,Comesum,28.66066849781657,77.22781022853489,169,Restaurant,28.662187673295044-77.22769379427471
844,844,28.662086560117896,77.23382943003755,Bittu Tikki Wala,28.66154,77.229294,447,Indian Restaurant,28.662086560117896-77.23382943003755
845,845,28.6671259955222,77.21245304122029,Aaoji Khaoji,28.66538810967259,77.20955840910752,342,Indian Restaurant,28.6671259955222-77.21245304122029
846,846,28.66682384697808,77.23086090792985,Hotel Samrat Jhansi,28.66973124925564,77.23316484966448,394,Indian Restaurant,28.66682384697808-77.23086090792985
